gen,best,mean,sd
0,-5.899999999999942,-80.17355555555551,23.44251354765737
1,8.200000000000099,-80.36088888888887,24.03273818957984
2,8.200000000000099,-80.36088888888887,24.03273818957984
3,8.200000000000099,-80.36088888888887,24.03273818957984
4,8.200000000000099,-80.36088888888887,24.03273818957984
5,8.200000000000099,-80.36088888888887,24.03273818957984
6,8.200000000000099,-80.36088888888887,24.03273818957984
7,8.200000000000099,-80.36088888888887,24.03273818957984
8,8.200000000000099,-80.36088888888887,24.03273818957984
9,8.200000000000099,-80.36088888888887,24.03273818957984
10,8.200000000000099,-80.36088888888887,24.03273818957984
11,8.200000000000099,-80.36088888888887,24.03273818957984
12,8.200000000000099,-80.36088888888887,24.03273818957984
13,8.200000000000099,-80.36088888888887,24.03273818957984
14,8.200000000000099,-80.36088888888887,24.03273818957984
15,8.200000000000099,-80.36088888888887,24.03273818957984
16,8.200000000000099,-80.36088888888887,24.03273818957984
17,8.200000000000099,-80.36088888888887,24.03273818957984
18,8.200000000000099,-80.36088888888887,24.03273818957984
19,8.200000000000099,-80.36088888888887,24.03273818957984
20,8.200000000000099,-80.36088888888887,24.03273818957984
21,8.200000000000099,-77.00106544901062,26.179061890420847
22,8.200000000000099,-43.90199999999994,33.02812297287136
23,8.200000000000099,-35.152444444444384,31.388894083775405
24,14.833333333333332,-40.121111111111055,33.3800952923804
25,14.833333333333332,-38.30618101545248,35.10137288309045
26,14.833333333333332,-37.17916666666661,33.37991215192858
27,14.833333333333332,-35.16907894736836,32.78062964394396
28,14.833333333333332,-36.36311111111105,33.43465404429556
29,14.833333333333332,-39.07673378076057,35.70940292404256
30,14.833333333333332,-33.46335540838847,31.882922958524443
31,14.833333333333332,-32.49328859060397,32.201574289533156
32,14.833333333333332,-35.62088888888883,34.33359019249479
33,15.733333333333443,-33.139189189189125,35.04541663285251
34,15.733333333333443,-34.335999999999935,34.12906907391196
35,15.733333333333443,-32.46377777777771,34.99140231683731
36,15.733333333333443,-28.48013245033106,32.22955083006885
37,15.733333333333443,-35.27152317880789,36.01851200050747
38,15.733333333333443,-30.81441441441435,32.46946085663811
39,15.733333333333443,-32.10850111856817,34.96080732100381
40,15.733333333333443,-31.92609649122801,31.97346348487697
41,15.733333333333443,-29.563777777777716,31.737834166499898
42,15.733333333333443,-29.13179824561397,32.74977910260218
43,15.733333333333443,-27.0181015452538,30.419940338536804
44,15.733333333333443,-29.22030905077256,33.007270582554
45,15.733333333333443,-23.662639821029014,29.589490372989033
46,15.733333333333443,-28.115540540540476,33.38540829044673
47,18.633333333333432,-29.87449664429524,32.62890695101849
48,18.633333333333432,-26.239072847682056,31.428648592347606
49,18.633333333333432,-33.464205816554745,35.26229955959441
50,18.633333333333432,-31.66062639821023,32.376601979821054
51,18.633333333333432,-27.948873873873808,32.496959759748854
52,18.633333333333432,-32.66401766004409,34.52689101890908
53,18.633333333333432,-31.933999999999937,33.26777229736959
54,18.633333333333432,-35.56532438478741,38.275110511935715
55,18.633333333333432,-31.425450450450388,32.899112404733934
56,18.633333333333432,-32.90511111111104,36.115961739860445
57,18.633333333333432,-26.56145124716546,32.42430494290808
58,18.633333333333432,-30.0346666666666,32.15983666809458
59,18.633333333333432,-30.798657718120737,34.608901468236496
60,18.633333333333432,-26.307999999999932,31.997474594793356
61,18.633333333333432,-29.6966666666666,35.66466614327286
62,18.633333333333432,-29.485307017543793,35.12211294529416
63,18.633333333333432,-26.87499999999993,33.386340145834126
64,18.633333333333432,-25.107207207207136,31.880472512742745
65,18.633333333333432,-23.092324561403434,29.943071099623662
66,18.633333333333432,-27.361333333333267,33.6168699007794
67,18.633333333333432,-28.809459459459386,34.195030204677536
68,18.633333333333432,-28.488208616779975,34.23527811505017
69,18.633333333333432,-29.113333333333266,32.183548592409785
70,18.633333333333432,-32.009492273730615,36.38460310768359
71,18.633333333333432,-25.075167785234832,31.11391644402301
72,18.633333333333432,-31.329801324503247,35.73521607843516
73,18.633333333333432,-28.4126666666666,32.334270013923856
74,18.633333333333432,-29.324999999999932,33.54127274477197
75,18.633333333333432,-29.310457516339802,31.038779471664284
76,18.633333333333432,-29.199346405228688,31.423531342178947
77,18.633333333333432,-28.138888888888822,30.154494147372997
78,18.633333333333432,-32.81059602649,34.140961389572546
79,18.633333333333432,-31.911920529801264,33.7519692488191
80,18.633333333333432,-24.400666666666595,27.65184032988819
81,18.633333333333432,-28.861589403973447,32.3387375717009
82,18.633333333333432,-25.548148148148076,29.635840362149203
83,18.633333333333432,-27.263834422657883,31.86827302623783
84,18.633333333333432,-29.903728070175372,34.31473809781124
85,18.633333333333432,-30.2030905077262,34.35633584037524
86,18.633333333333432,-28.06509009009002,33.47284887231026
87,18.633333333333432,-28.447972972972906,33.27000114775537
88,21.066666666666674,-27.04074074074067,32.54904577495575
89,21.066666666666674,-30.63749999999994,34.75495700950381
90,21.066666666666674,-27.78177777777771,31.58276782529002
91,21.066666666666674,-28.004921700223647,31.73484627262106
92,21.066666666666674,-27.90067114093953,32.01294421965465
93,21.066666666666674,-28.861744966442885,33.39708922373373
94,21.066666666666674,-26.236666666666597,29.51817086323461
95,21.066666666666674,-23.557046979865703,29.023577623984995
96,21.066666666666674,-26.738548752834397,34.30081715434031
97,21.066666666666674,-21.492888888888814,28.779645736029476
98,21.066666666666674,-27.466448801742853,31.591855328847654
99,21.066666666666674,-24.460087719298173,30.382381551883597
100,21.066666666666674,-27.51096491228063,33.355022061599136
101,21.066666666666674,-24.131125827814497,30.792564460141968
102,21.066666666666674,-30.21403508771923,33.91345851595486
103,21.066666666666674,-25.83752759381891,32.350312172218196
104,21.066666666666674,-26.313199105145344,31.002826076659982
105,21.066666666666674,-24.135999999999925,30.421015767003865
106,21.066666666666674,-23.20045351473916,29.745261374651406
107,21.066666666666674,-29.78244444444438,34.89594387905102
108,21.066666666666674,-30.429504504504443,32.90315654409614
109,21.066666666666674,-28.99407894736835,33.976157813037936
110,21.066666666666674,-30.920222222222158,32.1669432104789
111,21.066666666666674,-25.601133786848,31.007304729052706
112,21.066666666666674,-27.931756756756688,32.69031487617697
113,21.066666666666674,-28.667108167770348,32.5778883255514
114,21.066666666666674,-27.585555555555487,31.191406322816917
115,21.066666666666674,-30.237748344370797,31.483578226544907
116,21.066666666666674,-24.999999999999932,29.4189422178984
117,21.066666666666674,-26.888222222222154,31.376338132696198
118,21.066666666666674,-25.847555555555484,34.02116843131788
119,21.066666666666674,-27.81315789473678,29.078619523964942
120,21.066666666666674,-21.68511111111104,27.045872016553723
121,21.066666666666674,-24.813999999999933,29.826452159860477
122,21.066666666666674,-27.927740492169956,30.92412195130413
123,21.066666666666674,-24.972972972972904,28.917365791416515
124,21.066666666666674,-26.016666666666598,31.755299092715816
125,21.066666666666674,-27.75209713024276,31.987012535583375
126,21.066666666666674,-29.112612612612548,32.16169555141371
127,21.066666666666674,-27.76933333333327,31.041225758539145
128,21.066666666666674,-31.39735099337742,33.33015978782073
129,21.066666666666674,-30.907777777777714,32.84382537756679
130,21.066666666666674,-26.190728476821125,31.291158304925016
131,21.066666666666674,-28.505739514348722,31.058391388918523
132,21.066666666666674,-26.53178807947013,31.56831021028401
133,21.066666666666674,-29.794039735099275,31.546089501813157
134,21.066666666666674,-25.414790286975652,29.4704365741818
135,21.066666666666674,-24.684340044742658,29.003821537668443
136,21.066666666666674,-27.426444444444375,32.03733222737055
137,21.066666666666674,-31.816447368420988,32.93712910434242
138,21.066666666666674,-26.031798245613967,30.645667948631438
139,21.066666666666674,-29.580666666666602,32.86630048702934
140,21.066666666666674,-27.495749440715816,31.268205027096858
141,21.066666666666674,-24.225333333333257,30.91563710295298
142,21.066666666666674,-28.880313199105075,32.01631854920301
143,21.066666666666674,-25.318444444444374,30.71446095334122
144,21.066666666666674,-26.350675675675607,31.803338415617606
145,21.066666666666674,-29.774444444444374,32.69178930028644
146,21.066666666666674,-24.0089912280701,29.332329770112274
147,21.066666666666674,-25.459555555555486,31.83822826511755
148,21.066666666666674,-25.11901565995519,32.769123044887884
149,21.066666666666674,-24.580313199105074,29.25476130669079
150,21.066666666666674,-21.553061224489724,29.89997604892706
151,21.066666666666674,-23.753333333333266,29.233708853536434
152,21.066666666666674,-28.72237136465318,33.29310042729485
153,21.066666666666674,-22.051473922902424,28.972530381794407
154,21.066666666666674,-25.372483221476443,31.723771126081633
155,21.066666666666674,-28.260044150110307,32.82091124810914
156,21.066666666666674,-28.492494481236136,32.42880517434836
157,21.066666666666674,-26.58675496688734,34.50338543914044
158,21.066666666666674,-27.406359649122734,34.30615231628063
159,21.066666666666674,-29.122149122806952,34.82026300240582
160,21.066666666666674,-26.88671023965134,34.22745065311775
161,21.066666666666674,-31.362030905077198,35.5152495596443
162,21.066666666666674,-31.367561521252735,34.324245869808685
163,21.066666666666674,-27.544888888888824,31.41751881819058
164,21.066666666666674,-27.647902869757107,31.074095639471526
165,21.066666666666674,-28.050772626931497,33.516619236425775
166,21.066666666666674,-28.094260485651148,31.060184110245032
167,21.066666666666674,-28.25133333333327,32.201618691773426
168,21.066666666666674,-27.360964912280636,32.28626746629599
169,21.066666666666674,-24.9651315789473,29.98659796617528
170,21.066666666666674,-27.971333333333266,33.38170757232838
171,21.066666666666674,-27.0067538126361,32.23818116389922
172,21.066666666666674,-26.19649122807011,31.40091353335849
173,21.066666666666674,-26.8276315789473,32.34004808561757
174,21.066666666666674,-30.639514348785813,34.14464716692995
175,21.066666666666674,-29.15320088300214,33.030436201415014
176,21.066666666666674,-31.947276688453094,35.43756845518149
177,21.066666666666674,-26.645833333333265,32.78168210249895
178,21.066666666666674,-28.256222222222156,32.46180048785929
179,21.066666666666674,-24.81655480984333,31.62538027387153
180,21.066666666666674,-22.798222222222147,30.909872517720448
181,21.066666666666674,-18.81444444444437,28.242306698538673
182,21.066666666666674,-26.1747747747747,32.538241216540754
183,21.066666666666674,-21.99624724061803,28.246943101858886
184,21.066666666666674,-24.854901960784243,32.20970941868976
185,21.066666666666674,-23.051876379690874,29.965265797517052
186,21.066666666666674,-23.684444444444374,29.992591842521716
187,21.066666666666674,-26.247777777777706,32.7727224915199
188,21.066666666666674,-26.32706935123036,33.067630824402364
189,21.066666666666674,-27.932432432432364,33.68652878244657
190,21.066666666666674,-22.08108108108101,30.437488778734515
