# gen best mean std diversity
0.000000 90.713548 69.684187 5.285253 0.453524
1.000000 91.304108 68.955987 2.632385 0.424719
2.000000 90.919688 81.161671 6.690167 0.347427
3.000000 92.003558 80.425954 13.125943 0.367509
4.000000 92.533561 83.958437 4.013504 0.289431
5.000000 92.856796 82.553278 8.491253 0.302045
6.000000 92.856796 79.630555 13.929652 0.266498
7.000000 93.076695 79.999793 5.843801 0.238389
8.000000 90.673561 86.030615 5.028770 0.220022
9.000000 90.679688 80.156878 14.654702 0.216716
10.000000 87.297882 86.567951 5.221826 0.293352
11.000000 90.596420 85.254957 5.471337 0.272369
12.000000 90.653025 86.344194 5.956896 0.231641
13.000000 89.283229 86.447783 5.241958 0.218086
14.000000 89.558539 85.950559 6.482114 0.194582
15.000000 89.550571 86.194383 7.501560 0.190149
16.000000 89.538736 85.482960 7.216833 0.163383
17.000000 89.786611 83.333105 9.836313 0.133115
18.000000 89.558539 86.500999 3.950838 0.136597
19.000000 89.558539 87.167429 0.174322 0.122730
20.000000 90.679688 86.326834 6.677535 0.239816
21.000000 90.679688 83.959631 9.394363 0.218729
22.000000 89.971940 86.482447 7.281228 0.208187
23.000000 90.073561 85.932323 6.024429 0.201377
24.000000 90.313561 87.707568 0.578206 0.173158
25.000000 90.679688 87.607751 0.563574 0.151290
26.000000 89.558539 87.349923 0.441849 0.148804
27.000000 89.558539 86.949683 2.828575 0.128158
28.000000 89.599688 87.090002 4.614042 0.113992
29.000000 89.839688 87.241062 0.360718 0.108757
30.000000 88.531054 86.023004 6.360348 0.203918
31.000000 88.591054 85.261183 8.996838 0.232914
32.000000 88.693561 84.123250 8.937754 0.204208
33.000000 89.558539 83.679676 13.047510 0.186772
34.000000 90.739688 86.577951 6.562535 0.180419
35.000000 89.899688 85.347539 5.310299 0.167812
36.000000 89.558539 87.100807 1.321523 0.147384
37.000000 89.378539 86.746277 6.569309 0.144353
38.000000 89.558539 86.794489 5.797018 0.131907
39.000000 89.971940 87.542146 0.318644 0.130834
40.000000 89.378539 86.377800 6.540128 0.205923
41.000000 89.378539 86.426393 5.998446 0.243306
42.000000 91.013025 85.014219 8.955105 0.214700
43.000000 90.133561 84.881791 9.549841 0.225546
44.000000 88.219688 86.760705 4.696960 0.187317
45.000000 87.777882 86.436616 5.262785 0.166511
46.000000 90.859688 86.746276 4.645042 0.164654
47.000000 90.859688 86.364430 5.542562 0.141124
48.000000 90.893025 85.848973 7.683227 0.145025
49.000000 90.733561 84.731078 9.589699 0.133177
50.000000 92.802264 84.639510 6.255626 0.256721
51.000000 90.493561 86.641704 6.726378 0.253672
52.000000 90.559688 85.261018 8.766316 0.229252
53.000000 90.313561 85.283366 8.647406 0.216648
54.000000 91.093561 87.309715 6.858239 0.194928
55.000000 91.099688 86.921988 3.805550 0.185836
56.000000 91.674995 86.274554 9.163015 0.163424
57.000000 90.373561 87.677826 1.695973 0.157482
58.000000 90.373561 86.904779 5.888397 0.142478
59.000000 92.130571 87.575520 0.650143 0.143766
60.000000 87.297882 86.807659 3.429944 0.198300
61.000000 90.473548 86.329807 6.592226 0.210354
62.000000 91.002264 87.505613 0.496886 0.202236
63.000000 90.073561 87.185756 0.193846 0.187343
64.000000 90.679688 85.973677 6.875203 0.178305
65.000000 88.993561 85.259117 8.096243 0.145534
66.000000 88.039688 86.210384 7.477985 0.143703
67.000000 88.219688 87.297928 0.162534 0.142322
68.000000 87.297882 87.205066 0.022628 0.125185
69.000000 90.833025 87.228124 0.241463 0.113315
70.000000 90.679688 86.561464 5.064905 0.192916
71.000000 90.739688 85.890944 8.370137 0.188691
72.000000 90.953025 85.209058 9.570500 0.185231
73.000000 91.013025 86.694351 6.630963 0.159191
74.000000 91.013025 87.134225 5.818546 0.150228
75.000000 91.016420 87.556136 4.763058 0.146529
76.000000 90.953025 87.491371 5.599729 0.129609
77.000000 90.979688 87.421089 0.611428 0.119862
78.000000 90.979688 85.591906 7.850986 0.118853
79.000000 90.979688 87.010891 4.619411 0.100065
80.000000 90.953025 87.419926 0.576365 0.200168
81.000000 90.953025 85.934744 9.359063 0.180775
82.000000 90.739688 87.498546 0.559347 0.161477
83.000000 91.039688 86.903443 5.867191 0.137037
84.000000 90.799688 86.917977 5.851742 0.128922
85.000000 90.439688 85.816032 7.737453 0.132072
86.000000 90.439688 87.325829 0.492749 0.113133
87.000000 87.237882 87.208518 0.020836 0.104358
88.000000 88.302264 87.006980 2.137801 0.095763
89.000000 90.559688 85.793938 7.214771 0.074744
90.000000 90.282264 85.953463 6.546111 0.157114
91.000000 90.139688 86.006501 4.941825 0.173162
92.000000 90.679688 86.956360 4.623218 0.158403
93.000000 90.679688 85.892984 8.253260 0.150979
94.000000 90.739688 86.389124 4.579543 0.142815
95.000000 90.859688 85.805202 6.929746 0.126868
96.000000 90.859688 86.930304 5.438212 0.119284
97.000000 89.959688 86.756201 5.949339 0.109897
98.000000 90.953025 87.818675 0.953048 0.097902
99.000000 90.979688 86.478357 6.923686 0.099394
