

gen best mean std gain diversity
0 26.75 -73.017667 28.527432 26.75 0.577332
0 36.55 -32.568 35.142893 -37.0 0.608647
1 40.0 -17.722 37.760924 40.0 0.619683
2 45.05 0.675667 30.601687 45.05 0.569019
3 45.05 3.432 28.804868 11.15 0.527824
4 45.05 4.811667 33.599999 11.15 0.49735
5 45.05 16.710333 23.148009 21.15 0.531857
6 45.05 15.293667 32.782402 31.2 0.509422
7 45.05 18.407 26.010681 11.15 0.499391
8 46.25 14.547333 36.995001 46.25 0.522195
9 46.25 19.815667 27.842418 18.65 0.511681
10 46.45 18.307333 28.965641 46.45 0.52363
11 46.45 24.628667 24.332863 26.65 0.509311
12 45.4 20.768667 32.388873 9.4 0.507698
13 45.4 20.738333 27.987132 35.4 0.522802
14 45.4 21.610333 30.994955 11.15 0.514741
15 44.4 19.005333 29.296727 -28.1 0.581143
16 47.25 17.939333 32.257413 47.25 0.611805
17 48.4 23.174667 24.282479 48.4 0.576624
18 48.4 21.956 25.512401 28.2 0.589535
19 48.4 21.067 26.738252 38.7 0.584914
20 48.4 20.051667 29.557422 41.85 0.570096
21 48.4 16.891667 33.030602 28.2 0.588963
22 44.2 20.455 28.936903 14.9 0.605595
23 46.35 22.638667 27.595078 46.35 0.602089
24 46.35 21.311 29.86439 39.05 0.591247
25 49.5 22.556333 28.605824 49.5 0.598916
26 49.5 20.682333 29.598617 35.9 0.585659
27 49.5 26.059333 23.651718 36.75 0.535746
28 47.1 28.185333 17.341622 47.1 0.529735
29 47.5 26.415333 21.687833 47.5 0.543218
30 49.15 18.369333 37.007842 49.15 0.549852
31 49.15 25.574667 24.936442 37.45 0.551623
32 50.3 19.650333 34.373615 50.3 0.515799
33 50.3 21.079667 28.839782 40.7 0.569301
34 50.3 22.263667 30.603706 37.05 0.541175
35 50.3 24.238333 26.537367 11.15 0.538938
36 47.15 21.621667 30.632911 47.15 0.558764
37 47.25 20.416 33.915897 47.25 0.543352
38 47.25 21.929667 31.668061 44.1 0.540345
39 47.25 28.228333 18.618975 11.3 0.522474
40 47.25 21.247 32.495968 39.25 0.566016
41 47.15 26.358667 24.281187 35.25 0.550606
42 47.3 23.795333 27.683785 47.3 0.518199
43 47.3 23.276333 29.800688 32.55 0.551519
44 51.45 22.369333 34.380397 51.45 0.562099
45 51.45 23.506333 29.530295 25.85 0.614075
46 46.5 17.923333 34.690733 46.5 0.642328
47 46.5 22.241667 28.132179 38.2 0.596958
48 49.75 22.006 29.078668 49.75 0.595703
49 49.75 27.877333 20.491796 29.75 0.543585
50 45.75 27.319 22.972027 29.2 0.525289
51 45.9 23.703333 30.29879 45.9 0.529041
52 46.9 23.613333 27.874104 46.9 0.502755
53 50.0 25.062 27.109263 50.0 0.556847
54 50.0 28.295 21.546976 39.1 0.547998
55 46.95 19.617 36.26427 22.25 0.564591
56 46.95 24.688333 29.967117 45.95 0.575648
57 46.15 21.956333 28.962743 37.9 0.5788
58 49.6 23.945 26.291258 49.6 0.544403
59 48.9 26.508333 23.170952 42.8 0.532208
60 51.35 18.58 33.068629 51.35 0.594396
61 51.35 23.077333 26.182056 36.75 0.596073
62 46.75 23.781333 25.120351 46.75 0.580477
63 46.75 21.400333 27.784695 44.15 0.571638
64 46.1 21.222667 31.55673 46.1 0.567806
65 46.1 25.935 19.662211 36.4 0.539473
66 44.4 25.470667 20.17076 44.4 0.508048
67 44.15 25.765 21.486952 42.3 0.529094
68 48.75 26.010667 19.836943 48.75 0.542413
69 48.75 24.96 26.012189 21.15 0.547366
70 47.75 25.120333 25.129176 27.3 0.541345
71 47.65 23.608 26.124235 19.45 0.536767
72 45.9 22.8 26.877745 42.45 0.540587
73 48.75 19.269333 31.90604 21.45 0.550057
74 48.6 20.164333 30.230907 37.45 0.588011
75 50.65 19.484333 29.79108 50.65 0.59752
76 50.65 18.169333 32.0938 16.15 0.600783
77 50.65 19.221667 31.479115 31.0 0.604121
78 47.05 15.886667 32.894738 45.75 0.608543
79 47.05 24.399 24.179399 40.35 0.578105
80 47.05 16.653 35.361738 -16.75 0.582928
81 48.1 19.825 31.340134 48.1 0.574229
82 48.1 22.975667 24.864934 36.8 0.579666
83 48.1 18.816 29.605936 45.05 0.588555
84 46.9 21.649667 25.095551 23.65 0.564101
85 46.9 22.047 24.004818 15.95 0.60767
86 46.2 21.790667 23.108349 36.3 0.592731
87 49.5 22.833667 24.345872 49.5 0.603315
88 49.5 22.864 28.373124 49.5 0.617029
89 46.2 24.926667 20.900378 36.25 0.584896
90 43.45 20.677667 27.030818 33.35 0.614257
91 42.7 19.906333 27.933142 24.2 0.622406
92 42.7 19.367 28.2343 36.15 0.628503
93 42.35 19.410333 29.675325 37.3 0.628338
94 42.35 20.659333 27.950326 34.95 0.601519
95 42.1 20.104 27.401006 30.05 0.605504
96 40.55 21.105667 24.120584 37.4 0.60664
97 48.85 22.077333 25.247698 48.85 0.59735
98 51.9 22.976 21.287569 51.9 0.596182
99 51.9 22.382 24.462676 30.05 0.581476
