

gen best mean std gain diversity
0 47.697381 1.022219 11.286046 -40.0 0.574812
0 47.981407 29.67824 12.994961 -40.0 0.534339
1 57.02619 25.170643 12.067833 -30.0 0.534
2 30.2699 21.957964 5.794716 -70.0 0.533331
3 39.88678 22.368965 6.93022 -28.0 0.514871
4 86.730083 30.093119 14.732887 38.8 0.488259
5 85.780816 32.082277 16.505403 28.6 0.503893
6 30.185869 22.670463 5.083961 -60.0 0.491918
7 30.133532 20.703863 4.818668 -60.0 0.479636
8 30.716796 22.071851 3.724745 -60.0 0.462166
9 87.20065 27.107252 7.752452 36.4 0.440435
10 87.20065 22.790484 8.069181 -70.0 0.417682
11 87.20065 34.594672 20.707347 -70.0 0.382649
12 39.427846 27.148356 4.97318 -50.0 0.409749
13 30.716796 24.553511 5.192931 -70.0 0.397445
14 30.711733 21.895786 0.908703 -60.0 0.350772
15 30.716796 23.234383 3.501823 -60.0 0.338889
16 39.416504 23.129586 3.633718 -50.0 0.322169
17 39.416504 22.934465 3.349424 -70.0 0.329594
18 39.416504 24.133767 5.666702 -70.0 0.30978
19 30.716796 22.969576 5.266166 -60.0 0.326355
20 39.42027 24.924501 5.678731 -50.0 0.298513
21 30.648142 21.210103 7.112397 -60.0 0.301218
22 30.662462 23.058079 3.964421 -60.0 0.287369
23 30.672124 23.44278 3.378086 -60.0 0.279828
24 30.711733 22.097485 2.659897 -60.0 0.290499
25 30.716796 25.373062 4.378465 -60.0 0.278658
26 30.716796 22.125969 2.345328 -60.0 0.273671
27 30.716796 24.785633 5.235026 -70.0 0.265593
28 30.716796 23.480302 4.790884 -60.0 0.263342
29 30.716796 25.050543 4.268973 -60.0 0.259465
30 30.716796 26.774665 5.069937 -70.0 0.263328
31 30.716796 24.933842 5.097406 -70.0 0.256161
32 30.711733 21.631179 1.809177 -60.0 0.258534
33 30.716796 24.279445 4.656569 -60.0 0.246603
34 30.716796 23.607581 4.977744 -60.0 0.254173
35 30.711733 22.509053 4.585155 -60.0 0.243426
36 30.711733 27.719711 4.970956 -70.0 0.232382
37 30.711733 24.54452 6.05795 -70.0 0.234926
38 30.716796 28.361287 4.832742 -60.0 0.226498
39 30.601837 22.802372 4.13265 -70.0 0.231428
40 30.711733 23.610112 3.971741 -60.0 0.229662
41 30.711733 25.791839 5.168584 -60.0 0.238291
42 39.427846 22.89083 3.491355 -50.0 0.221033
43 30.711733 22.288317 2.748748 -60.0 0.221734
44 30.716796 25.960447 4.749432 -60.0 0.226279
45 30.716796 27.956067 4.086201 -60.0 0.237271
46 30.716796 28.963155 4.153799 -60.0 0.23564
47 30.716796 24.571997 4.346649 -70.0 0.226522
48 39.427846 28.417238 4.08077 -50.0 0.222821
49 30.716796 26.619343 4.462995 -60.0 0.218769
50 30.711733 22.601004 2.689475 -60.0 0.225213
51 30.716796 24.216118 3.982398 -60.0 0.229456
52 30.716796 23.959919 3.881365 -60.0 0.217156
53 30.716796 24.232323 4.234823 -70.0 0.21482
54 30.716796 25.949159 4.480602 -70.0 0.213505
55 30.716796 21.902213 1.259671 -60.0 0.218459
56 30.716796 24.677023 4.22806 -70.0 0.210227
57 30.716796 24.498472 4.10518 -60.0 0.214114
58 30.716796 24.995439 4.441497 -60.0 0.213452
59 30.716796 24.422823 4.64477 -60.0 0.195562
60 30.716796 28.265287 5.031951 -60.0 0.208354
61 30.716796 25.144409 4.337823 -60.0 0.210059
62 39.431655 27.029287 4.566069 -50.0 0.207999
63 30.716796 24.966357 4.487311 -60.0 0.210975
