

gen best mean std gain diversity
0 21.90625 -3.916278 4.181841 -70.0 0.572693
0 21.90625 9.058242 8.200702 -100 0.54084
1 21.90625 7.008676 9.69776 -100 0.530428
2 30.179917 11.63731 9.011891 -60.0 0.515989
3 39.379599 19.983466 7.91947 -50.0 0.464471
4 84.511054 25.782945 13.74621 3.4 0.474811
5 84.511054 34.712967 22.13612 -80.0 0.44148
6 75.194865 28.814024 18.201555 -90.0 0.462759
7 75.194865 29.501714 16.066789 -80.0 0.441318
8 75.213103 35.372089 21.553322 -10.0 0.407058
9 75.466611 30.819397 17.657807 -10.0 0.399315
10 75.466611 29.472822 11.684275 -70.0 0.361949
11 75.466611 42.051407 20.700163 -60.0 0.368735
12 75.197882 37.136121 18.77925 -10.0 0.35906
13 66.2699 37.068574 17.602573 -70.0 0.355754
14 75.147798 43.586676 18.379244 -10.0 0.342725
15 84.413532 46.490814 19.497284 2.8 0.314821
16 75.216175 48.1956 21.158904 -10.0 0.289969
17 75.191858 27.015867 9.609719 -10.0 0.311469
18 75.191858 43.027101 20.416248 -70.0 0.30838
19 75.122264 51.988554 17.746711 -10.0 0.294474
20 75.122264 54.212405 17.602684 -70.0 0.278786
21 75.200907 34.767735 13.135437 -10.0 0.268393
22 66.185869 37.808239 17.231466 -20.0 0.277402
23 75.458736 23.756446 9.738491 -10.0 0.259119
24 75.458736 47.578856 22.096343 -60.0 0.273268
25 66.182889 26.444188 11.405067 -20.0 0.263096
26 84.733573 31.666407 12.715866 4.0 0.267645
27 66.21004 28.160313 12.56992 -20.0 0.253851
28 66.197882 29.760101 13.865714 -70.0 0.243067
29 66.188859 27.861276 12.350214 -70.0 0.241413
30 75.182889 41.959867 19.618232 -10.0 0.238838
31 66.188859 34.458612 12.868819 -20.0 0.240558
32 75.174 39.208318 12.480532 -10.0 0.230827
33 75.171054 38.025444 15.983398 -10.0 0.219285
34 66.466611 32.510602 14.160092 -20.0 0.230466
35 66.188859 39.546976 11.71367 -20.0 0.21109
36 66.188859 40.932776 14.119883 -70.0 0.212112
37 75.176954 46.810905 13.760885 -10.0 0.212332
38 66.191858 50.561214 13.697225 -20.0 0.212616
39 87.055982 46.487178 17.36423 26.8 0.201861
40 66.21004 38.139498 11.32235 -20.0 0.203957
41 75.197882 35.841101 16.073623 -10.0 0.200583
42 75.197882 44.13691 15.952523 -50.0 0.199736
43 75.197882 35.00039 11.593517 -80.0 0.211088
44 75.197882 40.2117 17.00056 -60.0 0.208097
45 75.213103 44.649075 13.346345 -10.0 0.207938
46 75.213103 50.693434 16.393005 -70.0 0.208505
47 85.93704 54.624498 14.450713 16.0 0.210676
48 75.213103 53.67556 18.36902 -10.0 0.187628
49 75.213103 56.762197 15.008517 -70.0 0.205985
50 75.213103 46.318827 14.2263 -40.0 0.197433
51 75.213103 44.723835 12.698987 -40.0 0.209199
52 75.188859 53.342838 12.79355 -10.0 0.195377
53 75.191858 49.760626 19.0846 -10.0 0.209167
54 75.191858 55.951159 16.295374 -30.0 0.209167
55 75.213103 55.771443 17.172519 -10.0 0.206761
56 75.188859 56.8137 13.771958 -10.0 0.206481
57 75.125069 60.138945 13.906785 -10.0 0.210845
58 84.325189 55.218053 13.732101 1.6 0.202046
59 75.191858 59.231858 12.448301 -10.0 0.207966
60 66.197882 61.335869 12.05101 -20.0 0.175578
61 66.197882 60.632734 13.715838 -20.0 0.168236
62 66.197882 61.549905 11.670355 -20.0 0.167869
63 84.483942 58.037313 14.858222 2.8 0.18249
64 84.985189 61.726687 12.869052 8.2 0.192829
65 84.985189 61.821796 14.128017 -20.0 0.193449
66 84.985189 65.752087 15.308934 -10.0 0.197654
67 66.222348 61.991845 10.808801 -20.0 0.193522
68 84.603942 62.717016 12.938073 4.0 0.186316
69 84.423942 61.117232 17.133641 2.2 0.188363
70 84.625189 66.374426 15.555063 4.6 0.18221
71 75.171054 56.016475 14.983414 -10.0 0.184718
72 75.179917 59.245318 13.911464 -10.0 0.179016
73 75.171054 57.261727 13.549303 -30.0 0.181114
74 75.165189 62.956757 11.78508 -20.0 0.186089
75 75.139214 61.993906 13.670693 -10.0 0.167515
76 84.603942 59.746597 14.492195 4.0 0.185568
77 84.331054 61.35089 13.699576 1.6 0.174241
78 84.331054 53.679057 11.836712 -20.0 0.173822
79 84.271054 61.900545 10.651791 1.0 0.18473
80 75.174 56.006353 15.542276 -10.0 0.17185
81 75.176954 63.344436 10.825319 -10.0 0.16337
82 84.451054 61.374091 15.562618 2.8 0.156673
83 84.363942 65.483305 8.356099 1.6 0.15752
84 84.363942 68.569999 12.810779 -20.0 0.157038
85 84.843942 64.440477 13.064817 6.4 0.138853
86 84.331054 62.994104 11.592241 -20.0 0.151586
87 84.451054 64.980513 12.141847 2.8 0.138505
88 84.451054 61.335603 17.033666 -40.0 0.145866
89 84.451054 65.352531 15.450647 -20.0 0.125478
90 75.213103 66.028659 9.970071 -20.0 0.112415
91 84.723942 65.938415 9.766168 5.2 0.098394
92 84.663942 69.103283 10.26424 4.6 0.104561
93 84.944258 70.064428 17.388275 7.0 0.100382
94 84.944258 82.44066 7.948996 4.6 0.061326
95 84.944258 76.130607 12.820322 -10.0 0.099704
96 84.944258 73.694712 17.262601 4.6 0.095649
97 85.004258 74.208997 14.062277 7.6 0.061412
98 85.004258 68.854298 18.214069 -10.0 0.093292
99 84.603942 73.144365 13.737299 -10.0 0.05942
