

gen best mean std gain diversity
0 -15.9 -81.052889 21.440824 -15.9 0.577321
0 4.366667 -47.919778 27.871136 -87.7 0.643441
1 7.2 -38.815556 28.862049 7.2 0.633948
2 7.2 -32.742222 30.951671 -27.133333 0.666185
3 7.2 -23.893333 26.60141 -27.133333 0.60037
4 13.866667 -21.605778 23.546902 13.866667 0.571499
5 10.133333 -25.453556 29.121048 10.133333 0.579821
6 13.866667 -22.952 30.454881 -83.533333 0.590773
7 13.866667 -16.770889 28.456671 -37.033333 0.568051
8 13.866667 -12.835333 23.097237 4.5 0.56271
9 13.866667 -8.268444 22.140781 0.166667 0.490671
10 13.866667 -6.621333 18.617642 13.866667 0.460638
11 13.866667 -4.722 19.251788 1.633333 0.465226
12 13.866667 -3.954444 18.915617 4.966667 0.453179
13 13.866667 -4.909778 19.173622 6.266667 0.449076
14 13.866667 -2.694 17.749637 11.433333 0.409435
15 13.866667 -5.902222 21.505032 6.533333 0.549721
16 14.2 -5.775778 21.726647 14.2 0.502939
17 14.2 -2.389778 17.994564 4.966667 0.440222
18 14.2 -6.121778 26.39137 -0.033333 0.460096
19 14.2 -6.154444 22.972268 3.3 0.483073
20 14.2 -1.500889 13.895419 -25.666667 0.492575
21 14.2 -5.039111 21.850825 -33.333333 0.469587
22 14.2 -3.611556 20.453012 4.966667 0.501645
23 14.2 -6.216222 24.156895 7.0 0.461192
24 14.2 -2.830444 19.360642 6.733333 0.453191
25 13.5 -5.241111 24.140524 0.066667 0.472204
26 24.6 -8.038222 27.599558 24.6 0.513436
27 12.633333 -3.879778 21.466929 5.833333 0.456654
28 24.6 -5.632222 24.622905 5.066667 0.509095
29 24.6 -4.932889 22.935584 12.633333 0.487069
30 24.6 -6.328 25.393506 12.633333 0.55603
31 24.6 -5.61 22.081143 -9.233333 0.604261
32 24.6 -10.169778 26.594672 11.3 0.639873
33 24.6 -6.230889 24.228787 3.5 0.620928
34 24.6 -9.344444 26.463126 -24.366667 0.586729
35 24.6 -7.578 25.979666 6.833333 0.570078
36 24.6 -7.371333 25.098222 7.333333 0.562016
37 16.366667 -7.977333 25.188818 7.1 0.539904
38 14.433333 -5.761778 21.99789 14.433333 0.524857
39 14.433333 -6.526444 22.799367 1.966667 0.529213
40 12.633333 -9.474889 28.939972 7.1 0.487943
41 12.733333 -3.964222 20.628922 12.733333 0.47422
42 13.3 -5.201111 22.030071 13.3 0.483089
43 13.3 -6.673111 24.708127 12.066667 0.507225
44 13.3 -3.577111 22.291119 -0.033333 0.50647
45 13.3 -10.063333 27.632445 3.4 0.579859
46 13.3 -6.073556 23.435526 7.5 0.582539
47 16.933333 -10.968222 28.677161 16.933333 0.635546
48 16.933333 -10.056667 29.386868 3.866667 0.610329
49 16.933333 -9.301778 27.23285 16.933333 0.577138
50 16.933333 -6.877111 27.051057 16.933333 0.605709
51 16.933333 -5.200889 23.463757 12.733333 0.576822
52 16.933333 -4.343111 21.553583 16.933333 0.542973
53 16.933333 -3.742222 22.997628 7.1 0.587515
54 16.933333 -6.864889 27.42628 1.533333 0.582075
55 16.933333 -1.543778 20.5282 10.533333 0.536714
56 16.933333 -6.748889 28.34185 4.366667 0.600746
57 16.933333 -8.036667 26.817336 7.1 0.590757
58 16.933333 -3.675333 22.428762 -0.033333 0.56056
59 16.933333 -4.052 23.035481 10.066667 0.566689
60 16.933333 -5.862889 22.790529 1.533333 0.580446
61 15.9 -10.243556 27.041191 3.066667 0.633968
62 15.9 -10.487333 26.398278 1.633333 0.647012
63 14.2 -10.638222 26.163277 -30.566667 0.598389
64 14.2 -10.884444 27.067655 -33.333333 0.622468
65 14.2 -8.890889 25.531532 8.066667 0.626919
66 14.2 -7.540667 22.20285 -28.1 0.606845
67 24.566667 -5.545778 21.089745 24.566667 0.58527
68 24.566667 -4.804 21.695568 4.766667 0.557792
69 24.566667 -4.962 21.222851 8.3 0.557226
70 14.2 -5.700667 23.72925 -7.566667 0.52013
71 16.066667 -4.54 20.635114 16.066667 0.530937
72 16.066667 -1.472444 17.242346 12.5 0.514647
73 16.066667 -5.962222 25.850338 -2.3 0.503656
74 16.066667 -4.382444 25.15952 7.366667 0.488182
75 16.066667 -2.764444 19.480382 -0.033333 0.540639
76 16.066667 -6.091333 22.221617 10.533333 0.57542
77 16.066667 -6.872 25.290908 9.166667 0.566464
78 14.733333 -4.070889 21.36742 6.533333 0.522105
79 14.733333 -7.974444 28.679491 7.5 0.520622
80 17.333333 -5.087556 27.170776 17.333333 0.458014
81 17.333333 -2.158667 23.017976 8.3 0.466958
82 17.333333 -5.574444 27.499475 14.9 0.481723
83 17.333333 -5.282222 27.308435 6.266667 0.492496
84 17.333333 -3.878889 25.164755 8.3 0.462786
85 21.3 -5.425333 26.562319 21.3 0.476651
86 21.3 -3.088 23.706103 6.9 0.461698
87 21.3 -3.315111 24.809407 6.733333 0.464401
88 21.3 -3.453778 27.829101 8.666667 0.455592
89 21.3 -1.711778 21.883023 9.733333 0.443261
90 21.3 -9.502667 28.872061 4.866667 0.538465
91 21.3 -7.244889 25.169607 9.5 0.57493
92 21.3 -8.173778 27.507765 9.5 0.566634
93 14.0 -7.324667 27.266852 -15.9 0.505756
94 14.0 -5.752889 25.990557 4.966667 0.49264
95 11.2 -4.468667 24.473661 7.466667 0.454515
96 12.4 -7.729333 27.867881 12.4 0.49955
97 12.4 -8.346222 29.391906 2.3 0.505205
98 14.233333 -6.016667 23.817427 14.233333 0.531588
99 21.233333 -7.392889 27.447288 21.233333 0.488768
100 21.233333 -5.401333 24.894447 4.966667 0.517039
101 21.233333 -4.418444 24.908015 0.4 0.510548
102 21.233333 -4.058889 24.170868 2.433333 0.514259
103 21.233333 -3.135333 25.964066 11.1 0.508418
104 21.233333 -2.871111 21.523283 8.766667 0.485444
105 21.233333 -8.066667 26.650572 14.233333 0.55903
106 16.033333 -8.666889 27.296549 8.766667 0.55623
107 16.033333 -3.05 21.016478 12.033333 0.521036
108 15.933333 -6.226222 26.814898 12.033333 0.529433
109 16.033333 -5.284 25.467915 12.033333 0.508829
110 16.033333 -5.02 22.103276 12.033333 0.499148
111 16.033333 -4.614 24.368773 5.7 0.535507
112 16.033333 -2.745556 21.421944 -0.033333 0.503673
113 16.033333 -5.724889 23.687657 5.7 0.515563
114 16.033333 -5.170222 24.805108 -15.133333 0.504677
115 15.933333 -3.744667 22.076295 -0.033333 0.485811
116 16.066667 -1.917556 20.182896 16.066667 0.484472
117 16.066667 -4.180444 23.532042 4.733333 0.510057
118 17.666667 -7.602444 27.600892 17.666667 0.478166
119 17.666667 -4.487111 25.521159 7.866667 0.506692
120 26.733333 -8.057111 30.242902 26.733333 0.540244
121 26.733333 -8.689111 30.223527 1.466667 0.59938
122 26.733333 -6.131111 26.073403 -25.7 0.557937
123 26.733333 -7.822444 28.621849 5.2 0.516128
124 32.766667 -2.276444 24.331273 32.766667 0.52595
125 32.766667 -5.529111 25.745319 -3.2 0.517267
126 32.766667 -4.216222 25.415974 32.766667 0.518622
127 32.766667 -1.923111 20.852948 5.533333 0.499021
128 32.766667 -7.337778 30.03592 11.733333 0.511855
129 32.766667 -6.733111 29.269043 -61.933333 0.544803
130 32.766667 -6.356444 27.701369 8.3 0.550781
131 19.7 -8.654444 30.331308 -4.233333 0.542393
132 19.7 -6.129556 24.031001 12.533333 0.543999
133 19.7 -6.918667 27.284162 -4.233333 0.515803
134 19.7 -7.2 25.442852 8.6 0.567383
135 19.7 -9.568444 25.554269 5.766667 0.573906
136 19.7 -6.401556 25.62082 7.2 0.624848
137 19.7 -3.302667 21.105725 8.166667 0.564043
138 19.7 -3.892444 23.081994 4.966667 0.541956
139 19.7 -2.189111 22.811355 3.733333 0.524766
140 19.7 -2.977333 24.36339 8.166667 0.534126
141 19.7 -7.862444 27.253946 -2.333333 0.549694
142 19.7 -4.48 25.332165 9.1 0.538754
143 19.7 -4.214 25.654429 8.4 0.517262
144 19.7 -2.418 23.550973 9.5 0.516064
145 19.7 -5.339333 25.361972 8.3 0.538853
146 19.7 -2.994444 24.44205 4.866667 0.539624
147 19.7 -5.510667 27.41321 10.333333 0.547774
148 19.7 -5.025778 25.610207 3.133333 0.531267
149 19.7 -3.256444 23.249335 4.166667 0.562793
150 28.433333 -4.302 23.715452 28.433333 0.588194
151 28.433333 -5.139111 23.733477 4.366667 0.573823
152 28.433333 -7.987556 28.657104 10.633333 0.603084
153 28.433333 -4.044 24.444126 8.4 0.578523
154 19.7 -10.608889 31.232687 19.7 0.615313
155 20.8 -2.518 22.176493 6.1 0.554693
156 20.8 -4.212 24.802185 8.4 0.560179
157 20.8 -7.434 30.727241 3.566667 0.558555
158 20.8 -3.699111 23.514605 4.733333 0.528389
159 20.8 -3.165333 23.340281 14.366667 0.520671
160 20.5 -1.887333 22.082067 20.5 0.50207
161 20.5 -4.470667 24.836739 3.133333 0.493646
162 20.5 -4.104444 25.187769 20.5 0.512902
163 20.5 -0.367556 20.03256 5.633333 0.487534
164 20.5 -3.764 26.741215 12.733333 0.487999
165 20.5 -10.845556 31.51223 2.7 0.544137
166 20.5 -6.649111 28.084383 11.1 0.535518
167 20.5 -9.261556 30.516856 -14.233333 0.569862
168 20.5 -3.837333 24.893436 19.7 0.544877
169 20.5 -3.396889 25.041229 14.366667 0.536812
170 20.5 -5.052444 25.692409 2.9 0.550039
171 20.5 -9.141556 32.038841 4.733333 0.565934
172 21.266667 -6.416889 28.624581 21.266667 0.544935
173 21.266667 -4.365111 26.933507 6.533333 0.55523
174 24.433333 -3.114222 25.526276 24.433333 0.537127
175 24.433333 -4.083556 28.231008 9.1 0.54163
