

gen best mean std gain diversity
0 21.943754 -2.970894 6.285912 -70.0 0.573963
0 48.354553 17.535481 9.678964 -40.0 0.553973
1 66.102846 22.994491 13.435292 -20.0 0.548641
2 66.113896 25.631625 16.050493 -20.0 0.533781
3 75.424051 24.1253 13.967582 -10.0 0.519575
4 75.462666 31.74955 19.051884 -10.0 0.504048
5 75.462666 32.442362 18.467792 -10.0 0.495235
6 75.462666 38.101545 18.052056 -70.0 0.483115
7 66.216175 29.911222 14.409437 -20.0 0.48109
8 88.728326 42.682077 19.14078 53.2 0.472085
9 88.728326 47.683194 19.988106 -30.0 0.46896
10 75.185869 43.514312 18.333512 -20.0 0.462886
11 66.21004 39.037458 14.71889 -70.0 0.451715
12 66.409013 39.781616 13.067386 -20.0 0.432373
13 66.540414 48.943899 18.473022 -20.0 0.425379
14 75.174 42.880927 15.470502 -10.0 0.414052
15 75.174 47.507735 20.215843 -20.0 0.394105
16 75.188859 49.338372 18.909313 -10.0 0.390423
17 75.219256 54.06018 19.100663 -10.0 0.377667
18 66.222348 53.806521 17.541113 -20.0 0.379645
19 66.222348 47.264377 17.388244 -50.0 0.371672
20 66.194865 55.506438 17.476863 -20.0 0.360071
21 75.191858 54.640701 17.72136 -10.0 0.35106
22 86.59704 56.624159 18.066225 22.6 0.361715
23 85.823033 58.672245 19.655271 25.6 0.347371
24 87.74422 60.957202 17.73303 44.8 0.351041
25 84.331054 58.775433 18.218123 -20.0 0.33562
26 75.213103 60.77505 15.661124 -10.0 0.335692
27 84.644258 63.496157 15.337645 4.0 0.328798
28 84.49004 60.874388 18.665744 -50.0 0.321481
29 75.222348 55.997352 16.092625 -10.0 0.320553
30 85.244258 61.275225 16.553765 10.0 0.315244
31 85.244258 63.078788 18.605904 -30.0 0.314037
32 75.213103 63.792267 15.068818 -10.0 0.319618
33 84.903942 62.500297 16.053996 7.0 0.309425
34 75.191858 60.79352 15.513629 -50.0 0.311432
35 75.185869 61.634364 15.20368 -10.0 0.311267
36 84.663942 62.535431 16.664685 4.6 0.311132
37 84.211054 61.990431 15.364818 0.4 0.308581
38 75.222348 63.179867 14.428823 -10.0 0.300741
39 84.363942 64.846336 14.315545 1.6 0.302075
40 75.203942 61.890792 17.1564 -10.0 0.303954
41 75.203942 63.851701 14.877974 -10.0 0.299455
42 75.263428 64.043218 15.908939 -10.0 0.286572
43 84.884258 62.791694 15.305811 6.4 0.292451
44 84.884258 61.292533 16.038141 -50.0 0.287955
45 85.915982 61.021026 14.978929 15.4 0.282898
46 86.434547 65.551534 16.886384 19.6 0.286193
47 86.575982 62.700529 16.539108 22.0 0.281871
48 86.815982 63.519119 15.510144 24.4 0.275416
49 86.815982 65.067059 17.801046 -20.0 0.271836
50 86.095982 64.585309 14.272558 17.2 0.278151
51 86.59704 66.759285 19.448519 22.6 0.273924
52 86.515982 65.46136 14.98386 -20.0 0.268893
53 86.515982 65.600483 18.032769 -40.0 0.267935
54 86.575982 66.170317 17.439457 22.0 0.258015
55 86.695982 68.515688 18.666235 23.2 0.264471
56 86.695982 70.290443 18.189826 -20.0 0.263371
57 86.635982 73.558455 18.307595 16.0 0.249066
58 86.935982 74.059343 19.527902 25.6 0.25731
59 86.515982 71.647346 17.982747 21.4 0.257292
60 86.935982 75.226791 17.925626 25.6 0.254671
61 86.935982 75.880193 19.360228 25.6 0.253239
62 86.935982 72.741135 20.262626 -70.0 0.252063
63 86.695982 71.632259 16.488323 23.2 0.250327
64 86.631655 67.774884 17.462103 22.0 0.252276
65 86.575982 75.817511 14.419155 5.8 0.248409
66 86.967729 73.096165 23.378327 24.4 0.244583
67 86.815982 76.269719 16.840404 24.4 0.243544
68 86.875982 73.278262 19.92245 25.0 0.243567
69 86.935982 77.126565 17.383409 25.6 0.239028
70 86.875982 78.645513 18.054787 -10.0 0.253151
71 86.875982 78.964882 16.362152 25.0 0.252677
72 86.875982 78.340452 17.415426 17.8 0.256332
73 86.751655 78.00906 17.168035 23.2 0.252533
74 87.75194 80.069557 13.572659 32.2 0.256034
75 87.75194 76.845523 21.205818 1.6 0.253934
76 87.055982 79.526013 16.777848 -70.0 0.259318
77 87.507729 81.180231 14.877915 29.8 0.254341
78 87.93194 79.890978 16.081795 34.0 0.255379
79 87.93194 81.5529 16.52049 23.8 0.247962
80 87.93194 82.682987 11.43261 14.8 0.245567
81 87.93194 79.066633 18.020205 20.8 0.249415
82 87.81194 80.358753 16.037306 18.4 0.248266
83 87.087729 80.208557 17.005876 25.6 0.249687
84 88.227729 79.812945 16.760898 37.0 0.248687
85 88.227729 80.316002 16.751323 17.8 0.247917
86 87.27194 80.530698 16.244595 27.4 0.253263
87 87.45194 81.958118 14.174679 29.2 0.248281
88 88.047729 81.169201 16.660873 35.2 0.246437
89 88.047729 82.140464 14.54816 10.6 0.244759
90 88.047729 82.999988 12.228526 26.2 0.239311
91 87.627729 82.837545 13.389803 31.0 0.237612
92 87.99194 82.431715 12.86969 34.6 0.242634
93 88.05194 83.256718 12.405152 35.2 0.235124
94 88.05194 81.272686 16.009173 35.2 0.234654
95 87.291655 84.425744 9.323792 28.6 0.233994
96 88.11194 82.177701 13.738971 35.8 0.233234
97 87.059599 83.079682 12.312457 26.2 0.235588
98 88.167729 83.652056 11.417784 36.4 0.224238
99 88.167729 82.915882 13.683093 -40.0 0.229134
