# gen best mean std diversity
0.000000 89.587040 65.462666 3.194986 0.456373
1.000000 89.882832 72.490917 7.056764 0.409305
2.000000 90.673561 79.610878 6.273188 0.346137
3.000000 91.257582 82.281314 6.786508 0.302112
4.000000 90.919688 85.413731 8.228198 0.272043
5.000000 90.919688 83.356991 7.907064 0.270048
6.000000 90.439688 85.839823 6.732244 0.218348
7.000000 89.971940 86.954871 5.834487 0.203385
8.000000 90.259688 86.750188 6.494873 0.201098
9.000000 90.439688 87.288556 4.757752 0.177467
10.000000 89.971940 85.792712 6.192190 0.224316
11.000000 90.696678 83.774144 4.787008 0.280062
12.000000 90.664928 87.668534 0.433088 0.218317
13.000000 90.789900 86.205041 5.814411 0.218382
14.000000 90.773025 83.795949 7.856523 0.196663
15.000000 89.894823 85.174405 5.521773 0.190977
16.000000 89.970571 87.266852 4.355626 0.169193
17.000000 90.739688 86.300144 7.142532 0.170923
18.000000 90.919688 87.786799 2.816195 0.153309
19.000000 89.354823 86.957307 5.193911 0.139872
20.000000 89.893561 84.122710 10.103258 0.289149
21.000000 89.558539 85.287851 7.195004 0.260639
22.000000 90.373561 84.755199 6.185825 0.247436
23.000000 90.679688 86.736429 7.760032 0.213804
24.000000 90.679688 87.049052 6.055483 0.184457
25.000000 90.679688 85.304070 9.875688 0.168524
26.000000 89.574668 87.863762 0.426704 0.164449
27.000000 89.558539 87.131677 4.347335 0.148482
28.000000 89.967729 87.667095 4.229617 0.134339
29.000000 89.558539 87.824509 0.463476 0.130599
30.000000 89.558539 87.105028 5.170204 0.209048
31.000000 89.558539 86.044085 9.112471 0.200642
32.000000 89.558539 86.552759 8.183415 0.212869
33.000000 89.558539 87.556084 1.965801 0.186028
34.000000 90.259688 88.021556 0.350984 0.161494
35.000000 90.799688 88.463085 1.057329 0.158394
36.000000 89.558539 87.415952 4.735977 0.159728
37.000000 89.779688 86.727177 8.330912 0.150540
38.000000 89.558539 87.503750 0.467048 0.144087
39.000000 89.558539 87.088777 6.458914 0.137101
40.000000 89.558539 87.376648 6.125253 0.187171
41.000000 89.558539 86.926188 6.246639 0.193066
42.000000 89.558539 87.136507 5.284377 0.169320
43.000000 89.558539 87.676213 0.211433 0.161852
44.000000 89.558539 87.620147 4.882264 0.144793
45.000000 89.558539 88.028728 0.324120 0.124484
46.000000 89.558539 87.609615 4.880069 0.128430
47.000000 89.971940 87.862092 0.454905 0.117078
48.000000 89.971940 87.620966 4.890028 0.105058
49.000000 89.971940 87.413170 5.512584 0.101185
50.000000 89.558539 87.300551 7.554028 0.180588
51.000000 89.959688 86.841931 7.619885 0.197125
52.000000 89.959688 87.391380 5.305051 0.176479
53.000000 90.559688 86.747402 6.753211 0.167562
54.000000 89.971940 87.776608 4.834601 0.150611
55.000000 89.791940 86.556624 6.815299 0.137957
56.000000 89.971940 86.199185 10.008577 0.128363
57.000000 90.228859 86.954852 4.572304 0.117910
58.000000 89.971940 85.258982 11.263210 0.113278
59.000000 89.971940 88.076911 0.357312 0.109405
60.000000 89.971940 86.416390 6.845305 0.169638
61.000000 89.558539 87.861201 4.596584 0.171826
62.000000 89.971940 84.822781 12.206544 0.158625
63.000000 90.193152 88.646146 0.203370 0.134662
64.000000 90.139688 87.065563 5.619235 0.131852
65.000000 89.590040 87.839768 0.237918 0.125170
66.000000 89.971940 87.803672 1.189390 0.125235
67.000000 89.779688 87.997265 1.678608 0.108841
68.000000 89.971940 87.216467 6.075737 0.105996
69.000000 89.574668 88.044989 0.495489 0.095769
70.000000 89.786611 85.831525 9.804502 0.169582
71.000000 89.971940 86.523221 6.414073 0.183963
72.000000 90.379688 84.415911 12.370448 0.166308
73.000000 89.716415 87.133673 3.947123 0.145565
74.000000 89.558539 87.751121 0.387538 0.140923
75.000000 89.971940 86.627523 7.999771 0.128468
76.000000 89.558539 86.310080 7.072208 0.123409
77.000000 90.647882 87.679291 0.450203 0.104768
78.000000 89.971940 87.674131 0.250219 0.107255
79.000000 89.971940 87.761312 0.432528 0.094435
80.000000 89.971940 87.137627 5.791898 0.170049
81.000000 89.971940 85.233863 12.505980 0.169606
82.000000 89.971940 87.802227 2.766465 0.147992
83.000000 89.971940 88.439727 0.408730 0.147393
84.000000 89.971940 88.486120 0.432684 0.133383
85.000000 89.971940 85.800679 11.050548 0.130542
86.000000 89.971940 88.315689 0.456101 0.123854
87.000000 89.971940 87.755894 8.044590 0.111207
88.000000 89.971940 88.172330 3.958142 0.103518
89.000000 89.971940 88.416340 0.369240 0.093763
90.000000 89.971940 88.359803 0.218431 0.147967
91.000000 89.971940 86.181892 8.572132 0.149180
92.000000 89.971940 87.172543 8.879864 0.132263
93.000000 90.679688 86.303236 7.577772 0.125077
94.000000 90.439688 80.374483 9.734469 0.101899
95.000000 89.971940 84.882523 11.325713 0.095653
96.000000 90.499688 86.593748 6.386045 0.091213
97.000000 89.971940 86.784652 8.984227 0.078566
98.000000 89.971940 88.430708 0.942669 0.068651
99.000000 89.971940 88.558365 2.144746 0.070276
