,gen,best,mean,sd,med,worst
0,0,34.9196826643341,-3.816236518171051,9.755958892019859,-6.446806972168963,-15.82997621596002
1,1,34.9196826643341,2.063891813315766,13.760731051319308,-5.788348903930451,-14.033648563429981
2,2,41.93814363392488,9.882246582888008,17.17619584317428,5.09901644729451,-15.563975346442898
3,3,41.93814363392488,13.692864351617567,17.920160205936636,12.569928189724124,-14.033648563429981
4,4,42.0337345512425,18.390617578655633,16.885921191063666,20.59642216044563,-9.270674593027472
5,5,46.66797477139478,16.25302813915257,18.79058026359671,20.59642216044563,-14.033648563429981
6,6,46.96549232210794,18.554378849108186,17.56605264091836,20.690607138448552,-13.928682606315991
7,7,46.96549232210794,19.1913823435872,18.153810367350648,24.561454446294178,-14.033648563429981
8,8,48.666561591964175,16.013011135112546,19.13284416104562,16.525399450567882,-14.042919040479294
9,9,48.666561591964175,17.30811827406607,18.75689156424103,20.59642216044563,-13.257071301338737
10,10,48.666561591964175,18.73919828327887,18.837975254681304,20.622784184013433,-14.56958087393416
11,11,50.83312156806067,17.457894298743536,18.73492193384207,20.59642216044563,-14.033648563429981
12,12,52.51548335553325,20.394860078167373,17.75288870589478,24.486296937561136,-8.471306771843999
13,13,52.51548335553325,19.182045149986827,19.267167575144015,20.67427316186936,-8.798828073723875
14,14,52.51548335553325,19.24853770998968,19.07392574606168,20.59642216044563,-18.961834924015463
15,15,64.10242486766589,19.543143091618518,19.564752334641348,20.59642216044563,-9.631700889838688
16,16,64.10242486766589,18.02184273175431,20.040330190377222,20.59642216044563,-14.033648563429981
17,17,64.10242486766589,18.60770467033606,19.08748245886523,20.59642216044563,-19.187002161550215
18,18,64.10242486766589,19.203879832151497,20.756715849769456,20.59642216044563,-14.033648563429981
19,19,64.10242486766589,18.026940727343458,20.67038958109264,20.59642216044563,-19.079974522071804
20,20,64.10242486766589,17.859077826261636,20.530154835406254,20.59642216044563,-14.033648563429981
21,21,64.10242486766589,19.151038491701527,20.222923177718943,20.59642216044563,-18.749170907642167
22,22,64.43422939010877,21.222275183133792,20.08934239283514,20.59642216044563,-15.031381840201075
23,23,64.43422939010877,18.292260026470554,20.36418807814523,20.59642216044563,-18.248036082563377
24,24,71.198076426651,18.662609115967467,21.048584296444467,20.59642216044563,-14.033648563429981
25,25,71.198076426651,20.65621912063214,20.640855495916128,20.59642216044563,-14.033648563429981
26,26,71.198076426651,20.710682253854646,20.650267586171285,20.59642216044563,-7.0668595899761435
27,27,71.198076426651,22.160954100689523,21.14231412256366,21.0191145438554,-12.637780396023288
28,28,71.198076426651,20.37881590430301,21.283570529282237,20.59642216044563,-19.272614874395163
29,29,71.198076426651,22.403417413924604,21.295845849357384,30.59306441182756,-14.033648563429981
30,30,71.198076426651,19.85200033940351,21.452611134013548,20.59642216044563,-11.813223873451253
31,31,71.198076426651,20.82153822641638,21.970031171150662,20.59642216044563,-10.636286063642665
32,32,71.198076426651,22.691369620409514,20.57751607496806,20.997823592817202,-18.119812946036763
33,33,71.198076426651,22.555732051558657,21.52658540317032,25.372104544528963,-18.67224316815035
34,34,71.198076426651,21.948504433635435,22.4329792857917,27.218832119823816,-14.44235827288625
35,35,71.198076426651,20.57454811108037,22.306604452762436,20.725762139725287,-14.033648563429981
36,36,71.198076426651,19.354474551914038,20.599398548099625,20.59642216044563,-11.81780889034596
37,37,71.198076426651,18.539151479504834,21.72593981553655,20.59642216044563,-14.2097947355459
38,38,71.198076426651,19.859045291224675,21.282528519530555,20.59642216044563,-14.033648563429981
39,39,71.198076426651,19.48897338602726,21.48283516434005,20.59642216044563,-14.422958116416545
40,40,71.198076426651,20.733179672005722,20.60640051156192,20.59642216044563,-18.161278947036763
41,41,71.198076426651,16.33251455877476,22.357339254724522,20.59642216044563,-14.394626815650238
42,42,71.198076426651,18.365946766968595,21.985601111536422,20.59642216044563,-14.033648563429981
43,43,71.198076426651,18.943522829399395,21.73213972954164,20.59642216044563,-15.62949344016403
44,44,71.198076426651,17.64222288910594,21.66293479626941,20.59642216044563,-14.033648563429981
45,45,71.198076426651,18.808878471653156,22.46977855704722,20.59642216044563,-14.162560930034676
46,46,71.198076426651,18.098587995610753,22.85704181391332,20.59642216044563,-18.67422262759366
47,47,71.50724452855059,19.36428735668401,22.61382510435709,20.59642216044563,-18.795553428504416
48,48,71.50724452855059,14.119367131833005,21.382840055829984,5.102149979420837,-12.376329038337195
49,49,71.50724452855059,16.980543898656954,22.052401544553486,20.59642216044563,-14.033648563429981
50,50,71.50724452855059,19.101298455977744,20.343732935350154,20.59642216044563,-9.871438456994042
51,51,71.50724452855059,15.616414058034298,21.303027450612593,9.632342371693834,-14.531354646254446
52,52,71.50724452855059,17.996517634507907,21.408710090852715,20.59642216044563,-19.024514860262638
53,53,71.50724452855059,16.009873532942347,21.498813782036933,15.239641358850351,-18.581565169918836
54,54,71.50724452855059,14.838483509968489,21.302563655620077,5.102149979420837,-14.033648563429981
55,55,71.50724452855059,15.00170636328001,21.13748617645382,20.59642216044563,-17.630018548921015
56,56,71.50724452855059,15.252102122978561,20.89731137280385,20.44497660947967,-10.65013627636435
57,57,71.50724452855059,17.428358597495677,21.40382329301972,20.59642216044563,-14.033648563429981
58,58,71.50724452855059,18.253223023421835,21.69213077200393,20.59642216044563,-13.383014543948464
59,59,71.50724452855059,16.56196966638571,22.113403477931943,20.42773337105469,-19.30153123184824
60,60,71.50724452855059,15.882490632352514,21.952511089683053,17.620049789899074,-9.798562874872765
