# gen best mean std diversity
0.000000 48.450924 6.318149 1.385588 0.538607
1.000000 57.253797 14.525082 2.193797 0.501714
2.000000 84.065795 18.366887 1.193423 0.420865
3.000000 57.474547 20.738388 0.277365 0.374663
4.000000 57.474547 20.879407 0.165653 0.339634
5.000000 57.474547 22.925422 2.274187 0.302913
6.000000 84.065795 26.312709 1.639297 0.475059
7.000000 66.296218 23.185694 2.537248 0.524417
8.000000 84.501575 26.164461 1.910145 0.492585
9.000000 87.378736 26.851894 2.476601 0.457387
10.000000 87.378736 29.845693 4.272925 0.415199
11.000000 75.383229 29.127094 1.897631 0.368970
12.000000 87.077040 32.429257 2.473923 0.344285
13.000000 87.077040 35.621440 3.678457 0.529079
14.000000 87.203536 35.576066 3.709116 0.508511
15.000000 87.203536 38.718167 3.952565 0.493944
16.000000 87.203536 35.087614 2.690475 0.452777
17.000000 87.102547 34.887900 3.806235 0.407464
18.000000 87.102547 32.345863 5.238312 0.384274
19.000000 87.102547 30.605118 3.431509 0.359500
20.000000 87.102547 41.524166 2.232390 0.381587
21.000000 88.427846 38.102449 0.927130 0.324213
22.000000 87.102547 37.957113 5.948696 0.303603
23.000000 87.497040 38.899677 2.888922 0.297582
24.000000 87.867511 42.483900 3.408072 0.272579
25.000000 87.867511 37.213338 8.648304 0.252097
26.000000 86.262547 40.315453 8.244116 0.424066
27.000000 86.976504 38.973494 8.133167 0.390293
28.000000 86.515982 37.585818 8.499386 0.396511
29.000000 86.788142 38.949021 7.650203 0.382721
30.000000 87.028142 36.149452 5.903070 0.349316
31.000000 89.632506 44.370563 8.878802 0.330132
32.000000 89.632506 47.079594 5.124811 0.322990
33.000000 89.632506 47.565463 4.489179 0.429106
34.000000 89.632506 43.785557 9.290374 0.327546
35.000000 89.150514 41.388569 9.172391 0.256579
36.000000 89.150514 39.985423 11.007787 0.216244
37.000000 87.903229 42.115635 8.323314 0.219851
38.000000 87.903229 42.622653 10.892066 0.213608
39.000000 87.631733 46.069263 9.450657 0.208267
40.000000 87.903229 50.837657 2.918442 0.340888
41.000000 89.505064 54.286223 3.515798 0.326910
42.000000 89.505064 55.755062 2.547949 0.304207
43.000000 87.179599 49.474106 1.302950 0.269136
44.000000 87.843229 52.599821 0.396521 0.246512
45.000000 89.436796 52.751904 3.088004 0.230810
46.000000 89.436796 57.827891 2.080520 0.347500
47.000000 89.436796 56.552842 2.637426 0.304511
48.000000 87.276168 54.654088 2.366245 0.264406
49.000000 87.276168 56.089468 0.398834 0.244280
50.000000 87.276168 55.712763 1.363840 0.242396
51.000000 88.648354 57.798419 1.737616 0.230021
52.000000 88.652828 57.907005 0.649579 0.227199
53.000000 87.276168 57.077311 1.414596 0.445506
54.000000 89.012892 59.756423 2.491241 0.381744
55.000000 89.012892 58.974670 1.710927 0.358435
56.000000 89.129573 60.989025 1.667376 0.326111
57.000000 87.437040 56.762373 0.829558 0.301946
58.000000 87.756168 63.360722 1.716694 0.248595
59.000000 87.756168 63.169373 0.348381 0.210947
60.000000 88.711940 68.320762 2.325981 0.339535
61.000000 88.472892 64.028490 0.840074 0.341825
62.000000 89.491940 62.777691 1.039258 0.320834
63.000000 88.472892 64.514747 4.242845 0.310118
64.000000 88.118539 60.370749 0.164436 0.286018
65.000000 88.118539 61.623346 1.129953 0.289426
66.000000 86.511655 60.217379 2.108047 0.338618
67.000000 87.992828 62.237101 2.942468 0.275770
68.000000 88.532890 59.616343 3.637250 0.256415
69.000000 87.991940 62.371241 1.563485 0.248816
70.000000 86.815982 61.266217 2.273750 0.232624
71.000000 88.362547 60.910770 3.124776 0.227019
72.000000 88.362547 62.565786 2.206093 0.216576
73.000000 88.362547 63.446486 2.774600 0.340729
74.000000 88.776168 60.319354 0.190276 0.277626
75.000000 89.035505 65.435986 1.516328 0.243373
76.000000 90.211733 64.548196 2.692226 0.242287
77.000000 89.852892 63.113443 4.581832 0.234175
78.000000 89.035505 64.248858 4.348045 0.229564
79.000000 88.536796 64.802777 3.188321 0.222243
80.000000 87.835982 65.095650 3.429390 0.326722
81.000000 87.437040 64.386604 1.211798 0.296893
82.000000 89.192828 61.254203 2.469850 0.288297
83.000000 86.972828 58.176403 0.614927 0.261114
84.000000 89.022547 60.112914 0.813338 0.274914
85.000000 89.022547 65.718237 0.171782 0.254668
86.000000 88.412828 62.493750 3.305613 0.288721
87.000000 88.412828 65.240510 3.746999 0.285899
88.000000 88.412828 64.902250 3.391449 0.274226
89.000000 88.292828 62.059952 3.113145 0.276252
90.000000 87.458539 57.511919 2.939808 0.266583
91.000000 87.696168 62.935734 1.925769 0.260136
92.000000 87.512828 59.714499 3.936356 0.244137
93.000000 90.331733 62.966618 2.583557 0.347236
94.000000 90.331733 61.531731 3.409026 0.318367
95.000000 89.993263 63.320546 4.580248 0.297943
96.000000 89.993263 64.360835 1.952450 0.269248
97.000000 90.452892 65.499174 4.021762 0.257047
98.000000 90.811733 63.112135 1.834986 0.246542
99.000000 89.672892 65.994574 2.849989 0.244527
