gen,best,mean,sd
0,17.850000000000072,-78.4903333333333,21.534539463125025
1,17.850000000000072,-74.71144578313249,24.95795117443285
2,22.150000000000084,-72.28616352201253,27.943390051058373
3,22.150000000000084,-71.39031249999995,28.888961179442642
4,22.150000000000084,-70.12718749999995,30.54413039300422
5,22.150000000000084,-70.16687499999995,29.717767143316397
6,22.150000000000084,-69.32283950617278,30.39111108001723
7,22.150000000000084,-67.61067073170727,32.87029654995262
8,22.150000000000084,-68.59012345679007,31.898190106705496
9,22.150000000000084,-69.45797546012265,31.312749479250755
10,22.150000000000084,-69.0649390243902,31.51909708563752
11,22.150000000000084,-68.74539877300607,32.317734219564024
12,22.150000000000084,-68.0220858895705,33.22242437779994
13,22.150000000000084,-67.58222891566261,33.68553907275787
14,22.150000000000084,-68.04307228915657,32.66417103611697
15,22.150000000000084,-65.97874251497001,34.62859761339216
16,22.150000000000084,-66.51497005988018,34.12632595523135
17,22.150000000000084,-66.4586826347305,34.187736789198894
18,22.150000000000084,-66.50029940119755,34.27823915476228
19,22.150000000000084,-66.62305389221552,34.342791932800274
20,22.150000000000084,-67.59272727272723,33.33524809101107
21,22.150000000000084,-53.275324675324626,39.77887591486757
22,29.60000000000001,-38.44374999999994,38.279715114234776
23,29.60000000000001,-34.20855263157889,36.8211148557579
24,39.500000000000014,-32.148310810810756,36.41826901559966
25,39.500000000000014,-30.007947019867487,34.88128119643083
26,39.500000000000014,-29.338815789473625,34.319140354185414
27,39.500000000000014,-28.67483443708603,34.693466030904005
28,39.500000000000014,-24.447333333333273,33.06504135118473
29,39.500000000000014,-22.766442953020075,34.117714426423525
30,39.500000000000014,-26.994666666666607,34.081695060871354
31,39.500000000000014,-21.71802721088429,34.78221745677157
32,39.500000000000014,-24.193288590603963,36.40235797810879
33,39.500000000000014,-21.38533333333327,34.61360500663802
34,39.500000000000014,-22.698310810810753,34.34692313589964
35,39.500000000000014,-23.83699999999994,34.43549013735685
36,39.500000000000014,-18.852666666666604,32.7103091734429
37,39.500000000000014,-19.949324324324266,33.90545429019562
38,39.500000000000014,-18.431879194630806,35.85885652247574
39,39.500000000000014,-18.6816666666666,33.49034408933749
40,39.500000000000014,-18.364569536423776,31.666696311397526
41,39.500000000000014,-23.570261437908428,38.282920575300786
42,39.500000000000014,-19.3951298701298,34.381673505445924
43,39.500000000000014,-20.253666666666597,35.19155206232819
44,46.950000000000024,-18.703999999999937,34.579665758939896
45,46.950000000000024,-19.710264900662185,36.957540214924684
46,46.950000000000024,-20.284999999999936,34.13783568124963
47,46.950000000000024,-24.99333333333327,35.34034600220484
48,46.950000000000024,-18.7838926174496,34.67553789736636
49,46.950000000000024,-21.096666666666604,33.26926593051844
50,46.950000000000024,-19.23918918918913,33.22812252249009
51,46.950000000000024,-28.40066666666661,36.56002187575324
52,46.950000000000024,-25.22433333333327,35.08480427795234
53,46.950000000000024,-20.503333333333273,35.04294872803309
54,46.950000000000024,-25.3854304635761,36.556466161162035
55,46.950000000000024,-21.237919463087184,35.11472025935624
56,46.950000000000024,-27.824662162162102,38.347841431473476
57,46.950000000000024,-19.4842281879194,35.07468593632483
58,46.950000000000024,-24.454362416107323,36.456783707353594
59,46.950000000000024,-28.219798657718066,37.99440519515943
60,46.950000000000024,-27.49199999999994,37.00567077264421
61,46.950000000000024,-23.51891891891886,36.36057385773355
62,46.950000000000024,-24.215562913907227,34.08075051710211
63,46.950000000000024,-19.39105960264894,33.33435427657454
64,46.950000000000024,-23.542052980132393,35.56582233411494
65,46.950000000000024,-30.64966887417213,38.09939749253693
66,46.950000000000024,-27.27133333333327,38.39728738104064
67,46.950000000000024,-27.931788079470138,40.141453315571624
68,46.950000000000024,-18.216887417218487,32.03030998697168
69,46.950000000000024,-22.809333333333274,37.24390302974287
70,46.950000000000024,-22.627333333333272,34.303775587470774
71,46.950000000000024,-25.749328859060345,37.82375899505512
72,46.950000000000024,-18.25466666666661,33.2960895334906
73,46.950000000000024,-20.83799999999994,34.91227562524869
74,46.950000000000024,-13.353999999999939,29.565703960275776
75,46.950000000000024,-14.574333333333277,33.01840382608194
76,46.950000000000024,-22.581333333333273,36.9602252638638
77,46.950000000000024,-17.38344370860921,33.956151468886425
78,46.950000000000024,-20.927181208053632,36.625006806798496
79,46.950000000000024,-16.16266666666661,33.1125213912938
80,46.950000000000024,-19.49499999999994,33.54219618629645
81,46.950000000000024,-20.02999999999994,33.48974569426688
82,46.950000000000024,-18.82466666666661,36.15076197752346
83,46.950000000000024,-18.52033333333327,35.057270333302085
84,46.950000000000024,-25.97566666666661,38.65404150351625
85,46.950000000000024,-25.58233333333327,37.01605333575632
86,46.950000000000024,-26.740333333333275,35.58591982637079
87,46.950000000000024,-21.444333333333272,34.63377712420188
88,46.950000000000024,-21.088666666666608,33.62515583441792
89,46.950000000000024,-25.279666666666607,34.56795919955679
90,46.950000000000024,-30.200333333333273,37.76990799418088
91,46.950000000000024,-26.921666666666603,37.49920328783297
92,46.950000000000024,-24.99066666666661,36.70724015171334
93,46.950000000000024,-20.742666666666608,35.330041223990804
94,46.950000000000024,-24.14999999999994,37.56048322372863
95,46.950000000000024,-19.92699999999994,34.4004416783661
96,46.950000000000024,-15.371999999999934,30.673977288031413
97,46.950000000000024,-18.795333333333268,33.20522968181702
98,46.950000000000024,-18.804333333333272,34.58495334518885
99,46.950000000000024,-24.905999999999942,34.06201839781861
